packet_size,transmission_time,latency,jitter,packet_loss,network_load,throughput,bandwidth_usage,encryption_time,decryption_time,key_size,block_size,cpu_usage,memory_usage,encryption_strength,error_rate,integrity_check_time,retransmission_count,packet_order,traffic_type
1294,47.74762325,39.83443711,6.757971802,3.178106824,19.86291195,944.7920535,51.23443624,7.583635075,8.078374849,192,128,59.01057662,344.3171461,3,0.610679211,4.719815342,2,0,0
640,36.3482791,45.30763366,7.072164838,0.7417393146,77.66307734,664.8124859,41.36709381,8.321817024,2.546989756,128,16,47.02604384,402.0623361,2,0.516675237,1.650138274,4,0,0
1159,43.28114464,73.27017039,5.630361135,3.830608757,35.93999165,482.532878,37.44405371,8.630819909,7.09536966,256,64,30.48502203,309.9713984,1,1.674769328,3.133796109,4,0,0
624,1.103088316,36.41772157,9.045816911,0.3417380909,57.45901773,352.9287996,39.68651367,1.513200816,5.61613368,192,128,57.15228906,102.7071645,3,0.6119897109,0.6426959982,4,0,0
1283,36.16103411,7.326193263,1.198848658,4.131993869,53.11696955,491.4341689,46.34013305,5.798666803,9.867351405,192,128,67.35760369,723.2952131,7,0.9537839591,0.512537862,0,1,0
1366,41.64979029,8.35912628,1.85350243,1.309646224,63.0443091,191.1618761,73.19678857,8.183134214,3.934979799,192,64,39.67584621,631.4976109,10,0.06247619394,2.558793349,2,0,0
1209,2.98737814,12.42091733,4.343781761,3.444259312,69.23717208,349.0742251,64.04342626,1.718056638,7.826887852,128,16,50.39549045,828.6800862,9,0.5741434971,0.3434225382,0,0,0
677,43.70828864,87.09845101,1.354456079,4.618446705,45.27048781,718.2125943,60.07291631,1.445462878,4.015742112,128,128,77.17471764,136.9096961,10,0.2611199401,4.386968889,0,0,0
781,13.57801719,47.75041615,5.706331823,1.699135123,81.06486577,218.2055482,48.27561265,8.260948987,4.270146004,256,128,21.89454095,935.7900803,9,0.2116922239,4.647667366,2,0,0
656,33.599313,71.57535457,4.044164619,2.51447039,74.75987372,264.8030685,20.10979683,8.068992369,1.554425752,256,16,53.61795354,397.7982461,8,0.8628347986,0.429801416,3,0,0
1112,40.21738907,39.89802422,2.917498366,2.31559017,72.83368741,749.5789275,40.43304269,4.762584801,2.776781265,128,64,37.87301295,921.7628763,6,0.5546647798,0.3316951411,1,1,0
745,33.47056114,26.61238379,1.782899149,0.7880567453,46.65974735,178.6580999,68.7915224,1.542256104,2.062600722,256,64,66.22358066,196.4183339,1,0.3328935282,1.184947323,4,0,0
895,5.521954812,35.37202459,3.41984856,2.951560052,13.00583087,246.6416989,43.29025457,5.403169995,2.01240533,192,32,11.50481945,769.5285233,8,1.022970541,4.656795959,2,1,0
1151,30.21975442,79.62405219,6.118797573,3.715009593,49.38051251,18.53001526,53.8291475,4.2506304,0.5856570127,192,32,63.63786398,621.4224083,8,1.568087966,3.868171672,3,1,0
1463,27.92959918,62.89639638,5.800273588,4.584374145,81.87564273,720.3315479,32.28438898,5.426200595,8.04091731,192,64,18.23181872,422.3720937,9,1.4697183,3.414839158,2,1,0
1454,45.11574214,93.82633822,1.719877602,4.254013008,25.23601245,618.285662,74.95146451,4.679004419,4.94534657,256,32,15.18142024,171.2281563,10,0.5015258648,3.90410133,1,0,0
1471,20.80774675,68.29077308,1.336706126,2.550096899,88.60739776,694.6910671,75.39022614,5.900886927,8.139591896,192,32,67.96986408,644.2628589,6,0.5262692937,1.077436231,2,1,0
1354,16.73297376,57.44798154,0.3640999498,3.595085773,74.6152496,215.1134342,28.76422304,7.407732326,6.319228887,192,16,61.22737223,123.7958948,3,1.463803629,1.357282978,2,0,0
289,37.74268746,61.40940489,0.2230133786,4.003917067,66.78638338,687.6890143,63.44953695,7.861169085,8.397707794,128,128,81.59487447,551.1538892,6,1.114337053,1.656380316,3,0,0
1348,21.22109098,94.29477251,8.810123314,2.467443569,64.17279663,596.7802411,24.51431047,6.665330883,5.285767531,128,32,51.57239646,643.7877182,8,1.484832989,3.064822976,4,0,0
1406,32.65871258,79.03189206,0.5463796745,0.5771378035,56.96207055,366.7568562,55.91285708,2.389935843,1.393389701,256,32,52.40195404,759.2713726,7,0.002730729678,3.080278321,4,1,0
732,32.67605442,3.380082499,7.339088988,2.189653819,67.65362586,438.3879858,30.71921905,4.272668743,6.359254611,128,16,66.56142685,992.2011708,8,0.1742762397,1.122177863,3,0,0
727,44.51391415,53.87982992,8.732652453,4.212390191,43.7524445,568.3525828,28.74231515,1.176628273,6.938766191,256,64,35.87180611,334.0843422,3,1.603940129,2.239963148,3,0,0
1072,30.33592771,69.14550274,1.070772701,2.983207027,77.62304864,493.7988839,20.24718904,4.790900417,6.451789599,256,32,12.95299643,390.1508392,8,1.702237582,3.481097455,0,1,0
1382,25.60552689,75.12114937,4.419384096,3.622291885,65.70767649,642.1862379,76.45142821,9.718224421,8.112694995,128,128,28.40366606,407.0308121,5,0.6868803565,1.617134524,0,1,0
1482,7.804694993,22.10106981,9.626799533,0.9263401108,71.70024899,181.798598,69.75514949,6.596441722,7.449242818,128,32,29.04107295,758.4244407,7,1.916669718,0.4698376865,1,0,0
809,6.671142727,86.85055809,8.357972739,4.821688841,73.39899377,541.169245,24.64853344,1.968818889,4.610008267,256,128,36.85270802,938.6373414,4,0.6031388652,1.067210898,0,1,0
748,8.561756699,95.62847157,4.948069915,2.020402647,17.36560366,450.8292034,55.9625366,3.051487768,8.281484727,256,64,85.47701864,976.8913746,3,1.78056648,0.9072045358,0,1,0
417,9.420575585,24.43481528,7.649454017,3.268177614,14.45126182,461.5594735,33.97389409,1.11344964,7.07197215,256,32,74.38742389,951.2302299,6,0.8434181698,3.196519667,2,1,0
1348,32.25597754,88.37893029,8.350438482,0.09436127295,74.07886948,469.9126685,35.84095293,2.232931956,1.643484016,192,128,84.87649962,891.4447069,9,1.123617317,0.4358900374,2,0,0
1357,37.30808126,10.60089749,3.545466936,0.6365963113,30.75072168,881.5904919,72.4502193,5.134495613,5.628792697,192,128,89.88876721,991.8796364,4,1.286544539,4.435272919,3,1,0
783,26.96958462,6.514976775,8.932313877,3.910171349,56.5575846,818.8088137,26.85954474,3.776135624,7.421280159,128,128,44.70232033,438.3511542,9,0.2662165554,0.5134969794,4,0,0
763,41.62186889,13.79315621,4.757685865,4.839847228,45.49686842,629.9403912,56.08940814,2.437642014,5.756237916,192,64,28.16586533,953.489188,3,0.07422280392,3.029757718,1,0,0
1497,49.57189811,6.716366867,5.325292899,1.600276775,11.76313629,716.7704487,44.0753321,1.892684929,9.515772184,192,128,54.8003329,784.9179662,6,0.8536005749,4.654709912,0,0,0
1356,41.18061883,84.65621148,9.997105614,0.1859036747,13.22250065,43.75983343,31.44803598,6.732675611,1.464167048,256,16,80.49075312,251.6138736,5,0.3207130468,0.4058723507,2,0,0
1236,35.04923631,6.845964301,8.448699365,1.80433301,76.17001938,744.2477277,47.11508452,5.80197258,7.362056082,192,64,47.25854888,140.9186691,9,1.097867633,1.977213898,4,0,0
541,27.09214227,27.89475495,3.681523057,0.0873406514,58.61420492,486.6785238,76.42935723,8.505082966,8.332282709,128,128,50.43194421,293.0355621,6,0.9072838992,1.706934386,0,1,0
663,22.99380051,11.27187801,0.2024214051,0.9618654613,51.9074463,318.429817,66.89660295,2.240902414,7.175205352,192,64,20.75512847,800.8760119,2,0.2441952458,1.786622992,4,0,0
1391,5.135226647,30.2467816,6.299123331,3.762360075,85.54816668,140.637189,27.92668408,8.555861869,4.163057548,192,64,43.63643941,668.5271931,4,1.331570094,3.041526181,2,0,0
1236,20.56906867,9.965387292,7.068742919,4.685441991,23.84920207,76.13358156,70.96578438,5.990156139,4.162062975,192,16,40.95958478,301.9206316,5,0.04098957744,1.384305168,3,0,0
1051,45.5965972,67.13232182,6.542946632,0.4372454218,30.63766717,45.84079981,76.24643174,3.029120343,6.072391298,128,128,38.13508023,767.729309,9,0.2527666133,0.2338824907,0,1,0
1204,40.59310887,14.19935482,9.681837277,2.789503894,70.53912626,162.6343787,36.61785685,3.098754835,4.272431345,128,64,80.98389359,227.1900155,1,1.400328442,4.815147679,0,0,0
798,11.58651689,85.33274666,8.643413171,1.269404231,72.01881824,31.113651,40.00518173,4.208613706,8.890238475,256,64,14.74411466,839.6572545,9,1.05571084,3.76900233,1,1,0
212,23.86378145,81.90191402,4.543433762,0.695295629,42.39177572,732.9096002,27.5785956,4.871208558,1.544340874,192,128,87.77177463,814.7448784,10,0.5638659356,0.762125202,0,1,0
101,41.01943693,2.352506862,0.722289126,1.094901149,86.07827477,249.3655049,40.69640627,1.283798305,6.571994806,256,16,10.65974602,975.3183736,1,0.3604922613,2.330268582,2,1,0
741,4.301843184,89.6769092,4.812981818,2.888815337,85.06036622,369.3716865,60.38844783,8.498992074,1.774092127,256,32,85.64752112,235.2516082,1,1.28456746,0.4073364927,4,0,0
319,19.9822367,3.865487358,6.923515798,0.3256725072,10.9927772,822.8934976,36.32930091,1.654640159,5.631518124,128,128,53.84380023,915.951695,4,0.41119333,0.2364960238,4,0,0
954,42.74022061,24.72493271,6.116327101,2.171092981,23.78623219,115.542839,20.40950065,5.092868509,7.298021423,256,32,66.19561955,406.9923973,6,1.969222159,0.332807484,3,0,0
1348,20.79099534,4.20652464,5.42755697,0.6761392548,75.61755533,835.7584362,40.31267886,4.138198215,2.072353707,192,128,24.97062798,474.4538783,2,1.738622442,3.803310889,3,1,0
484,4.803117592,34.24850522,4.741307684,1.363385262,36.81733479,639.9008102,47.19044174,5.366727301,7.188315604,256,128,62.33692312,521.6005566,1,0.2643158996,2.280127391,2,0,0
1253,27.58418406,51.87278605,3.008242543,0.9537716487,17.6370143,342.6874851,53.98136225,8.931083912,1.829810297,128,64,80.55661348,664.2136479,4,1.718305126,4.237544884,4,0,0
1176,43.22538225,79.86784203,2.845732941,4.414877499,72.79993395,118.6894059,61.02950626,9.896339229,6.395260583,128,128,21.15841119,995.2870331,8,0.6900855634,1.59555401,3,1,0
829,29.9239916,34.4601735,5.052291641,3.540056654,46.36668045,92.40120464,23.70706065,0.6925780405,5.302753779,128,16,20.16652898,639.9629227,6,0.9799636404,3.899076516,3,0,0
346,12.0876763,70.84351244,1.68997115,4.342312895,49.39286294,336.1788317,48.18511672,4.235774601,3.331712061,192,16,34.31823273,934.0442785,5,0.2856485903,0.481879334,1,1,0
935,19.82774139,19.56294125,3.472785693,1.917314173,24.90955111,141.2016307,35.98174776,8.267300044,1.559712943,256,128,22.9380714,329.5253819,1,0.2371444826,3.212029972,1,0,0
302,23.0560447,75.30924722,3.30739482,1.567066824,62.87160432,268.4425862,76.87817393,3.602727362,7.490614326,192,64,18.85166785,458.5704956,3,1.730985932,1.866949377,2,0,0
1307,29.38405134,24.36366399,5.912614736,1.902935974,54.09930545,53.90284465,41.59391059,6.665843671,4.127148767,128,64,64.26552288,554.0495765,7,1.259804482,1.45595214,2,1,0
222,38.20820026,15.21093084,0.7601547736,0.09274097862,26.53383502,595.4134133,26.00742192,9.926462436,1.322042384,192,32,27.10612911,390.6117908,10,0.92092202,4.094034561,2,1,0
500,5.844807264,19.35547619,8.313719935,3.623521376,37.22652068,146.1308408,22.48948945,6.644327244,7.841498714,128,128,63.36119195,979.1803927,3,0.07232771275,0.3544183861,2,0,0
866,44.59294962,19.02424976,5.667545966,1.748862284,57.75034299,756.9755808,35.92435326,1.556318087,2.712499493,192,32,78.95433817,753.1151985,5,1.843923974,4.752704157,4,0,0
393,1.603175448,51.77342506,6.74118414,1.566619018,83.98978043,218.9568013,30.73272433,8.507853591,7.49629451,192,64,62.16198331,530.993217,6,0.7521764543,3.949173273,0,0,0
379,19.1325644,84.63496054,7.060629647,2.990705327,83.63010803,798.1786028,58.98797761,9.683245654,5.866537516,256,16,19.54936559,776.1742311,9,0.8332983412,1.842485442,2,1,0
983,2.343595189,8.880902622,2.985692955,2.181249559,33.03247235,190.6921042,70.8179925,7.268830002,2.34802561,256,64,55.88620592,520.6982492,3,0.5796190588,4.957531658,1,0,0
297,20.25573704,70.98867553,4.756678517,4.904216841,68.84967822,721.6451971,38.75352221,4.481146949,1.225854408,128,16,41.49029474,115.5027946,6,1.78258004,1.092197272,0,0,0
1081,26.76481734,65.78029951,9.566834963,1.781265214,72.04152644,333.7416049,54.6674873,9.509801666,6.135865646,256,32,37.46967494,588.874067,2,0.6891695374,2.071828665,0,1,0
851,26.07238794,87.37947523,7.690381856,3.069479211,74.705848,583.5368749,63.81831662,9.701434143,0.7395124063,256,64,35.48251749,662.6666969,9,0.3484986157,4.435909728,4,0,0
243,9.115789004,25.17060849,9.698613065,1.558255503,55.66098278,39.62315251,43.90926135,9.383609063,1.121912606,192,16,84.35457791,983.0866768,9,1.00111439,4.984354716,3,0,0
708,32.64128499,45.56087601,7.487918017,4.952974901,10.84063985,495.7491899,23.97953668,4.412280522,7.171081279,128,32,69.40059653,136.7135634,7,1.562985319,1.271652825,0,0,0
1324,3.194144075,92.65691007,1.838441383,2.225555174,70.93410284,149.5392068,33.75109466,8.002222903,5.619301493,192,64,20.70790317,560.8872617,9,0.7426769527,3.741255691,4,1,0
1247,38.33343419,66.33935156,0.7389052501,3.170644054,18.52779599,486.833907,72.98394849,6.714703911,3.599805024,192,128,48.08043838,188.339281,4,1.304092286,1.59807372,4,0,0
286,47.38557727,39.48807287,5.818848224,0.6336083548,19.3497109,142.2177718,69.46881598,2.207213326,5.622665455,256,64,35.45784602,234.0963114,10,0.6084486062,3.855716086,4,1,0
1449,17.64867253,14.0098259,3.642351469,3.665121074,58.44998421,437.652031,25.19195173,5.587391566,6.120668611,256,32,88.235065,649.4170051,1,1.43952462,0.7138916725,2,0,0
563,26.3447297,26.98601578,2.82703331,1.346050289,88.68164168,111.5101994,33.4369234,7.603064587,5.870215729,128,64,88.24231784,308.410941,1,1.337447747,1.747232675,3,1,0
1472,19.56660362,58.54033227,8.091388865,2.243066264,29.40315786,220.7315662,66.14991693,9.011166622,6.604263109,256,32,35.56275795,774.2567002,2,1.361509603,0.4674979692,2,1,0
759,1.328809125,72.09862681,3.733233344,4.415665312,61.6648704,595.4838566,49.15389392,8.694684519,9.432736952,192,16,38.16904929,562.7788233,10,1.291815285,2.510294909,1,1,0
863,19.90785064,13.3177668,3.2383096,4.852762574,34.29229166,976.6839766,65.5980219,1.969255752,4.193386441,256,64,57.95313657,296.3915966,3,0.3126246664,3.537352708,3,1,0
1054,39.7942927,60.36012874,8.514877172,2.122860509,81.89808909,449.7355836,32.6655483,5.136315842,3.360938428,128,32,48.34456115,544.4125098,2,1.775981969,1.955218833,2,1,0
502,30.20345327,55.48477661,8.478244631,4.17401334,57.48135137,687.4865189,77.16188835,5.04355198,0.8651316548,128,32,27.04806977,100.7935542,4,1.171505466,3.112112933,3,1,0
1469,5.961735816,51.88158922,3.628029714,0.2667449727,26.59818621,539.8852464,67.01644693,9.038002088,1.89719404,192,128,62.83297336,876.4660393,8,0.76477412,2.888525135,1,0,0
246,42.50983499,69.32218865,8.34173714,4.237870149,30.97048404,498.8595764,31.84713949,0.5184044368,1.509373251,192,16,36.73029151,111.4105394,3,0.3446705967,1.543522935,2,1,0
1271,27.0231819,83.90750991,8.522707054,3.147551611,44.59845843,65.63949264,53.50695204,7.517778607,3.686719775,256,128,62.29731987,106.3089032,4,1.5671622,2.485213121,3,0,0
963,42.24444473,32.97597863,4.296912297,2.443530842,19.76348496,145.1531049,26.78582769,6.377094407,6.294911924,128,128,40.69452179,650.3535489,2,1.018096587,0.4381933107,1,0,0
588,29.43085442,89.01220682,0.7580839891,4.449818526,16.29866946,883.1746715,41.68608891,9.254928995,0.9401719658,192,64,66.01679151,976.1688332,1,0.2945861621,2.353575071,4,1,0
1028,28.4247338,16.90272765,0.1156879802,4.226686113,64.40491166,410.7541507,59.57728211,4.840714828,7.412817542,256,32,63.42395767,870.3401359,8,1.842841711,2.345128522,3,0,0
650,6.157700075,18.12936311,5.280595383,1.48472548,42.57320497,614.7181441,39.80766128,6.747886374,4.275613025,256,32,50.70502047,326.8170213,7,0.2121648616,0.2407177632,1,0,0
437,9.200626924,27.4104343,3.506347384,3.957441912,68.09806335,528.7049995,59.40550375,9.741096789,9.6532929,256,32,66.37919926,277.00013,10,1.048442391,2.617978916,4,0,0
971,48.62923757,12.83355609,9.971605752,0.4974546683,18.80465604,379.5034972,34.68676788,7.567085748,5.899657264,192,64,46.8772541,663.5009626,2,1.221162794,3.714698963,1,1,0
740,12.19585059,23.80160324,7.746868896,4.113819677,58.78924383,388.4287261,63.27240683,1.140147754,7.827941968,192,64,19.29106397,840.3739723,8,1.99796919,2.316035657,0,0,0
572,48.89515378,11.53476453,7.636627018,3.37727809,45.46454347,555.9095409,41.57537444,2.091568734,8.681221707,256,16,24.56850027,425.8708038,10,0.2818314195,3.265525055,1,0,0
250,27.06372262,82.35348928,9.556903406,0.4393316547,14.63989236,142.0006597,67.42887625,8.303785478,8.944039863,256,128,29.67945073,489.1191313,3,1.227120395,2.708862746,2,0,0
1421,7.653663306,14.7579302,8.888471539,3.415400867,53.58415826,387.8717812,28.20139488,3.680557639,5.425386622,192,16,15.05831426,203.9405623,7,0.953431589,3.947375996,2,1,0
362,5.865807935,74.9824582,3.250056047,2.902596383,16.62434198,447.5285938,41.71867696,7.206222051,4.269054305,128,16,66.91049765,237.5437791,1,0.5142291688,2.6208308,2,1,0
243,11.23433946,5.743472923,1.743273494,2.972750506,76.21757982,985.1410975,47.83594723,7.148325467,5.824892402,256,64,39.39121815,611.5164355,3,1.88442034,1.724884169,2,0,0
445,46.35622917,94.90351242,7.484333424,1.454319676,60.55659723,352.1033145,45.43073147,9.940154972,4.319668815,128,32,17.48186371,192.3905312,9,1.581687366,4.155086971,0,0,0
723,21.29336099,71.40484867,3.844911547,1.332486,54.5574027,644.934317,45.98567027,4.963790875,2.786792208,128,64,75.59664966,281.8415123,4,1.554115572,0.431344932,0,1,0
1116,20.37627913,1.67285831,4.784409251,3.81267556,20.67752036,138.2780843,46.6882,7.509407425,3.577238358,192,64,64.69234276,311.2093216,1,1.798372091,1.518335605,0,0,0
980,16.34710679,76.62179352,6.34093754,1.284067405,32.99656908,66.41590045,79.32821151,0.9631523342,2.711313634,192,64,46.17793897,499.5320799,6,1.450088125,2.998273715,4,0,0
101,8.206030678,51.89411016,9.087939502,2.231311259,49.43007177,871.670472,31.5894262,4.894614697,3.059657491,128,16,29.79402681,141.0507677,1,1.013478922,4.294529933,3,1,0
996,24.90470866,78.15715186,4.248968761,3.473944993,60.66268109,731.0041675,66.11982983,2.273474676,1.389273504,192,32,22.1396715,549.7938745,10,0.78307301,0.4534950023,2,0,0
1427,7.372341343,52.72718408,7.854837213,0.3980812566,24.6584575,318.1817883,53.10732687,8.485429741,4.551395847,128,64,46.66993534,935.8069658,1,1.408267054,0.5706593704,3,0,0
353,41.93853158,64.46146091,2.756563934,2.972741913,10.70930225,505.0734249,44.81770509,8.479129154,2.735197113,128,16,80.81965944,122.017295,2,1.205623606,1.483686604,2,0,0
552,19.14945233,78.84683388,7.00992073,2.946881863,37.58081498,136.6084403,58.01172303,2.745461997,4.759482248,192,64,25.07162586,667.8863787,3,1.085752953,1.788402576,2,1,0
1160,19.36537482,41.1056974,0.1156362687,3.421143554,48.62971636,707.4531337,71.21188659,3.523708955,8.025883225,192,128,55.49273832,852.2581286,2,1.1781143,4.233337402,2,1,0
1283,24.226315,1.268106832,8.727921414,1.849640477,24.75468045,71.2602615,47.99830184,7.173538952,4.758967356,256,32,86.93487962,381.2147583,8,1.310695185,4.798625764,0,1,0
1114,22.76225795,85.1447031,0.4007578415,2.24489887,49.37324047,757.2760239,71.88808214,7.513526272,9.568812772,192,16,60.96932598,218.3666905,6,1.937408385,0.1844205702,4,1,0
108,49.74804068,38.7081459,7.156262172,1.64984657,37.07886869,547.2896738,25.6279001,6.74750022,1.904450498,256,128,45.19717841,139.0058088,1,1.506316123,0.1752449457,2,0,0
1356,27.72367494,50.10822988,0.5579560737,4.040841236,46.40717329,279.5716796,59.18505332,9.968599056,8.577517413,192,64,67.30983784,679.5127535,6,0.3528653767,4.337570611,2,1,0
1222,5.321883486,1.768897573,2.735832424,0.6530538002,37.79662005,862.7117797,39.99080368,8.752490514,2.858452084,192,128,75.96623352,597.0109422,1,0.9335375557,0.764523169,2,1,0
915,30.73698974,49.71710902,5.022303795,4.814769768,60.27742798,986.0857985,43.20291964,4.462059367,9.372367783,192,128,57.24130383,306.3654896,9,1.356483352,1.76274719,1,1,0
307,8.427630351,98.66225276,4.257392985,3.17418078,13.43176088,255.0947521,54.26118505,3.606278855,2.657905301,192,16,79.74658872,848.4555769,3,0.3513078683,1.448546284,2,0,0
1254,2.515944592,28.54849842,1.999177535,4.434533622,23.6724232,806.4399034,48.7950079,6.170072606,7.596136967,128,32,51.16734075,761.9557169,1,1.86541313,1.481154259,0,0,0
503,48.56636553,40.14640875,3.404767626,2.131157291,44.62006953,750.4161501,42.90676631,8.26754519,1.090120058,192,32,76.40232018,348.7859065,1,0.154050589,1.710100301,0,1,0
251,38.90340569,69.03180965,7.304293064,1.661395352,38.50373724,747.442931,38.49940531,5.015763,6.483227653,128,16,86.16153923,778.0267206,2,1.221966418,1.746626302,3,0,0
153,49.02534063,81.66457308,6.725645217,4.503629051,41.33055648,957.2783759,57.09891813,7.508079765,2.57740507,192,64,50.09947736,320.4947922,6,1.951870694,3.138763613,0,1,0
1243,24.41604395,42.32177078,0.8109643793,0.4943651444,74.30085559,487.1304752,50.33477911,0.6820203753,6.866639146,192,128,58.40013725,707.7407157,1,1.455736587,3.181042134,3,0,0
727,27.08061903,31.65721817,7.498426673,0.5855361575,80.90653266,674.4938725,39.39854753,9.295481029,6.540378707,128,32,58.75740344,206.690537,7,1.354516349,2.662170784,4,1,0
686,9.24851084,93.8447542,0.6251542239,1.496733882,29.89350268,824.0534863,32.29766113,7.851429911,9.275110857,192,32,72.51478909,723.015517,4,1.994840808,4.306853721,1,0,0
203,13.09846391,68.0373517,5.474971252,4.798874909,76.91128482,480.0569086,66.46809176,4.244805824,6.453426091,256,128,75.83726721,314.8969771,7,1.583594856,4.243792047,0,1,0
353,42.08891153,12.78310914,2.674621206,3.165343049,46.70318922,481.9497716,67.98289547,4.148117092,4.378363711,256,64,12.1783453,615.2224188,4,1.940586864,1.164365264,2,0,0
1350,18.45309671,7.823859935,5.918132263,2.770968483,31.90564954,319.3360993,32.82728762,1.477424674,2.338894146,192,128,68.66876513,255.2174802,4,1.397784453,2.763833832,4,0,0
1235,41.51393372,48.87143523,2.68715112,3.526781682,88.83648568,781.0448871,35.69894079,8.253460377,6.745784581,256,16,72.70521957,753.3702528,4,1.330917549,3.940801749,2,1,0
609,35.74167249,22.78891654,9.851083899,2.08737278,75.98414331,686.5095839,34.34858135,7.801980338,1.605482737,256,16,66.03435516,154.791617,10,1.525134956,4.34768425,3,1,0
198,9.681375338,26.14449058,3.166309019,3.790367507,89.54026553,451.6887596,73.07418473,6.487372222,8.370909856,256,64,67.09565275,248.8760081,10,0.3775080065,1.350410288,3,0,0
252,25.86487194,87.8915257,2.495410293,1.96615349,23.45526275,419.9173207,66.44782286,1.463836485,2.849678196,256,32,13.31222873,265.7228319,8,1.611569984,2.521090732,1,0,0
1013,34.19197875,9.867036407,2.85680638,4.131815924,21.50741392,73.51705353,24.47441139,2.992242974,5.479509533,128,32,45.36309296,137.2092273,2,1.940280658,2.672633689,4,1,0
977,12.51682353,71.82104741,8.975081287,1.33647541,50.27023624,7.494645682,69.95995699,4.859687496,6.161499391,128,64,75.45437198,770.5112645,8,1.22328655,3.528227759,3,1,0
437,41.70373702,27.84308308,6.398566404,1.387733296,61.0915008,529.3650726,22.21110924,3.026733466,3.943654909,128,64,84.7205713,982.8572543,10,0.02471068599,1.718270261,2,0,0
921,27.69655522,76.27249392,7.333772564,2.611916527,23.6848074,418.0753595,35.19198746,4.62275227,6.806800887,256,16,28.35743365,800.5580096,1,0.1441847837,1.537913817,0,0,0
1286,9.096860472,72.51872706,9.18830405,2.153805792,78.83445345,796.2407231,75.13948305,2.646596636,2.877061109,256,16,56.33559523,874.5687659,7,0.4694144447,3.55742768,0,1,0
1056,29.56623688,1.731798243,9.1275376,3.240579221,52.56107829,543.1114023,71.85987769,3.821204786,0.8289334509,128,64,74.34641916,105.4068943,7,0.9821953264,2.05674387,4,1,0
260,49.9859764,51.40440588,7.415563881,1.821453773,42.87534666,936.7693373,66.88607088,6.696820394,9.613043493,256,32,70.19261143,206.0829674,6,0.8275116464,0.1197173427,4,0,0
900,8.375553092,14.79262876,2.058461846,1.152753245,58.16429383,196.9446581,47.45283375,8.977430267,3.540435398,128,128,59.51120936,603.1183054,4,1.958424001,4.695448237,3,0,0
497,41.02108958,86.75647603,8.449395875,2.349042814,60.79629704,990.16019,39.28484606,4.157791472,7.277891229,128,128,11.49529506,980.0819963,5,1.89117531,0.833262929,0,0,0
1400,11.15814116,87.2870024,2.117382738,2.804782497,13.42266248,298.6212751,72.89275025,7.073128196,5.321569266,128,128,67.91086721,694.6416379,1,0.7854449793,0.8283071682,1,1,0
915,39.33702814,42.41623494,7.45469826,0.7130002691,89.99141334,642.7815496,59.42444542,1.780534321,6.855487433,256,16,71.85940026,436.7230244,2,1.588632959,4.109992428,1,0,0
1258,36.99431823,44.99516623,6.887470359,2.783593129,39.11356614,502.3518599,37.7305313,5.63777079,1.553896964,128,64,67.82796053,231.5343749,10,1.272726697,1.743963872,1,1,0
1318,15.72397989,31.025011,7.612999616,1.596283526,14.92341175,360.2168248,47.79175268,9.256190143,5.429054814,192,32,71.26473292,237.5521249,7,0.4862713584,1.708059002,1,0,0
500,16.96533276,71.9440236,5.373588239,1.962259424,78.18585398,140.1698741,72.89001334,0.7653901423,4.226085758,128,16,44.47319141,426.4778821,2,1.862354512,3.149737496,3,0,0
739,39.83354821,36.50747494,6.423389204,1.396590645,89.44149434,135.6993173,74.20732616,3.041794936,4.792570885,128,64,89.50017167,742.4291776,8,0.5190351392,0.3892893994,2,1,0
1156,23.61083008,27.51145498,9.537868796,4.657051639,75.30868074,711.7943216,59.55812564,1.75868857,9.678979163,192,64,71.66295327,128.6373619,7,1.740686791,1.261112456,1,1,0
787,36.81008341,43.79087489,1.100777082,3.416681406,78.15059919,378.2637416,63.95335164,5.564654055,1.794744596,256,128,56.29440042,866.9598323,10,1.27528146,0.3610287007,3,1,0
559,8.251223221,10.05726432,3.15758802,1.312301557,60.07480914,961.3366762,22.35786999,6.956603409,7.669651676,128,128,84.73530158,947.3962921,8,1.242254218,1.528397342,1,0,0
1054,42.77533131,74.91371726,6.15243443,3.225156673,83.78604626,326.322838,56.27603046,1.048902325,3.638256545,192,32,82.65586716,899.9348145,4,1.676819986,4.362657777,1,0,0
569,35.83335112,2.247043726,9.644135888,4.242862048,12.85908414,983.540198,61.3395541,1.167701996,3.258400882,256,32,75.16536523,921.7242185,1,0.9886204105,4.555729468,2,1,0
1498,45.44019763,64.80402109,1.046187032,2.008151042,71.33790904,206.2178333,21.22262882,8.761477331,3.072385261,192,128,55.09559352,113.8053515,7,1.706747899,1.616239804,1,0,0
1145,7.486246573,19.10358815,0.3232372931,4.149787546,63.65681827,103.7115718,70.63153928,4.834214911,3.813424756,128,128,52.16808153,980.0130844,1,1.100456923,1.019174812,3,1,0
849,30.05771052,24.00800058,0.6519210249,0.7720747217,13.96679764,313.2571638,75.6971007,4.898040197,3.892612066,192,64,36.29663456,429.7214034,7,1.969295723,0.7628523423,3,0,0
137,30.35690867,63.92756787,0.618816296,4.113906824,53.51788632,885.6992046,34.27618715,9.473513752,3.072096549,256,32,30.07023833,882.3530065,9,1.319860108,2.032653692,0,0,0
329,18.31957629,99.30140311,9.087376992,2.701471213,51.20482766,522.3300926,70.74775596,3.541991298,6.841184904,128,64,50.98876136,268.1279836,5,0.7481211498,4.149390795,4,1,0
