packet_size,transmission_time,latency,jitter,packet_loss,network_load,throughput,bandwidth_usage,encryption_time,decryption_time,key_size,block_size,cpu_usage,memory_usage,encryption_strength,error_rate,integrity_check_time,retransmission_count,packet_order,traffic_type
809,34.19619733,32.22622273,8.451510761,2.891538147,53.71734808,231.4178257,43.65248929,9.682991345,1.483781206,192,128,42.6537911,167.0522221,10,0.4040195084,2.938818853,2,1,1
1284,38.16659216,68.5773287,1.864676425,3.503069092,37.33619033,86.1550575,21.97725051,1.699548165,4.44679185,192,32,71.02813162,474.1194049,1,1.69220628,2.548359843,2,0,1
276,1.716784685,87.27736563,9.055592006,3.27316013,32.15916603,314.4532093,62.52837788,0.9217021897,2.770001916,128,64,19.99274258,756.4905011,1,0.6200367395,4.395280754,4,1,1
384,11.15487269,24.51111819,3.472601526,0.245291837,36.85651127,658.1893917,77.37000707,3.441619992,9.561536652,256,32,25.32183955,700.9507029,6,1.468798808,0.6787886523,1,0,1
162,35.94855754,97.91303606,3.833408647,0.5180193478,61.11022051,369.1515721,57.49919902,6.08770943,6.540004381,192,16,54.67717139,303.8594882,10,1.948923633,4.954695305,3,1,1
1102,19.94438846,39.25044558,9.073275675,0.6429340647,25.25728082,549.6273627,31.30486871,9.510376121,6.172711571,128,128,50.05984154,246.7605497,7,1.866049288,4.287703869,2,0,1
761,33.4617134,27.45860983,5.348144094,0.4570718838,83.02885693,744.5606607,34.89455193,7.148931996,9.975665796,192,32,31.31177232,805.8223036,2,1.662656256,1.696110958,3,1,1
765,18.00117033,42.72960707,1.463853001,0.8911721163,47.289162,409.0700526,74.58504312,3.125353205,6.318047987,128,64,42.66745948,960.6201897,6,0.100412239,2.312724623,2,0,1
255,20.14700246,10.34535011,3.753655977,3.442438957,36.04614665,999.6951365,20.81372574,9.421051173,6.638518869,256,128,12.79850224,790.8251208,4,1.215539764,0.2225162176,0,0,1
1172,8.775264811,13.44488474,7.248764718,4.154186256,71.24250652,298.651311,52.92479993,0.842390215,0.9253558433,192,128,12.96304864,966.884034,9,1.670896378,2.685264484,4,1,1
1066,13.65331996,42.02897065,1.824423462,2.04406945,11.30773322,978.2701035,29.52065871,9.801013069,8.660980719,128,128,17.59416023,644.4958817,8,0.7986531796,2.783825899,1,0,1
948,30.66517612,76.48200767,5.943288854,3.463907532,44.54822926,203.8266356,36.96586611,1.057086658,9.715849602,192,16,56.14339626,936.1889746,8,1.462375897,4.640221084,2,1,1
1207,22.22499245,90.13091172,6.983213916,1.000081306,38.42428808,111.8208115,38.41889897,7.661574744,9.62295593,128,64,79.09731317,721.3921251,2,0.2762263583,2.000835809,4,0,1
1484,38.94083146,66.81698108,3.504150398,4.866400758,37.0567928,751.0797945,33.15696486,0.9303266221,2.600503291,256,64,30.81786314,917.9962752,5,0.3535302111,2.896027973,3,0,1
788,42.77666279,11.41673597,6.969418818,1.749987614,36.96570897,702.607347,67.54112376,9.349833703,2.646195768,256,128,12.71518638,245.4300712,2,1.287418995,3.729024988,1,0,1
247,27.54067449,67.52995646,8.853652783,4.229334531,12.50171022,811.3581779,39.93255044,1.532326019,3.97744769,128,32,66.69016816,834.0086942,3,0.8742220405,3.081730547,1,0,1
441,38.15509731,63.90736415,4.773955768,4.726831863,22.16931224,344.2468313,40.72909948,0.9795506238,3.446995674,256,128,78.42817912,277.0712209,8,0.4365025109,0.865252004,4,0,1
575,16.03832115,80.77062791,3.890802349,4.323569814,21.35081274,930.8768462,47.18040882,8.948018971,3.40333915,192,64,21.05382282,124.6861918,5,0.5657479786,0.9418947736,4,0,1
1186,21.33358955,82.699618,2.586468173,0.3353382577,89.08884039,120.3619469,74.13771732,1.410041897,6.249558813,256,16,40.85981568,565.8275206,4,1.237837285,0.7778635589,4,1,1
1483,35.92610613,86.9521045,6.081634251,3.251535787,11.77326047,31.24682423,61.29038192,8.080347262,8.153276065,192,16,22.69894725,386.4266025,5,1.450741572,1.166871912,0,0,1
660,19.92438765,41.99901994,8.810535276,0.6004535329,23.36589251,301.2633212,23.70498225,7.596829084,9.399297526,256,128,18.50859445,139.1782256,8,0.4152283312,1.70881589,0,1,1
426,29.83674182,70.08857514,3.314146545,0.02831500263,87.93396069,797.5271389,22.35571526,6.189341366,1.144674546,256,16,61.85348308,982.2739409,10,1.910387961,3.724370256,1,1,1
1264,10.08326618,27.55678553,4.022731693,0.2589172197,60.2605275,673.309325,53.98335377,4.090645842,3.140795526,192,16,87.40291809,699.8194859,7,0.01635741399,0.3985364694,4,1,1
1089,30.38879443,99.93429172,4.125592624,4.580745982,46.05336965,436.7725555,73.2236337,9.198015222,2.922630848,256,32,64.25325005,911.6309559,6,1.400124547,4.120180304,0,1,1
314,43.21417165,18.3580899,5.652042184,4.542317571,16.30087464,256.9973606,39.39508856,8.775271931,3.895676804,192,16,88.78517302,999.1743273,2,0.5820012934,1.38606581,1,1,1
534,43.56334235,2.001328734,2.36124872,1.129121939,63.57289293,60.21351398,34.86630973,4.549347554,4.5311755,192,32,44.75162209,452.770063,10,0.9570291792,3.105776091,2,1,1
1051,36.49287591,15.73206274,8.239890438,2.735306074,21.02423901,338.1680729,64.89146272,2.701387085,4.197128981,256,128,81.82958311,329.2633259,5,1.139694094,2.808564941,4,0,1
822,37.54191557,77.81135666,3.026462547,4.775141311,63.69488977,460.559748,56.12548199,3.089430859,9.545398489,256,64,26.40673797,265.4959534,10,1.123043669,0.8547089587,0,1,1
1441,28.33844481,45.23158397,7.08309064,2.483530648,88.33411978,687.3368142,53.90164054,2.593073985,4.652726033,192,64,19.43234936,563.668397,9,1.552555382,1.507756125,1,0,1
131,29.64873642,45.30252453,5.180835844,1.967889101,52.55781269,646.325983,28.95807195,5.641893646,5.740129425,128,32,66.20160407,645.4726998,9,1.647661637,1.550012553,4,0,1
769,7.548878489,95.54726904,5.900386273,2.41624347,27.12677236,947.397558,30.55767912,8.751118871,7.612016165,256,64,39.71266647,525.1804624,9,0.1466987194,3.156768702,1,0,1
384,22.74910023,92.04385589,1.878126514,3.951078808,60.02270007,101.2955231,36.90726656,7.849313688,7.388305571,256,128,35.41500822,448.5268134,3,1.406017828,3.963652429,2,0,1
1428,23.08803791,31.80827904,7.376729662,2.386388163,51.03437502,337.0037828,32.41033608,8.057349369,6.038163384,128,64,63.70244624,251.4453071,9,0.7981149879,4.981814193,1,0,1
528,47.96639395,21.69675475,1.967343139,3.916388406,52.65122109,482.0965039,78.2866847,4.758740671,8.677904223,128,16,36.67872334,497.6736614,9,1.637178542,0.569896446,1,1,1
385,22.12325627,84.99973878,1.223389013,2.158487228,48.24855569,671.0250981,21.11666098,3.563225902,6.429722435,256,128,55.80465378,176.7188234,5,1.217780742,4.699467274,2,0,1
1267,27.9177896,90.69588803,5.512127049,1.260028356,63.89924594,495.9562397,57.56338031,7.694879822,8.81020905,256,128,33.9564085,878.542983,6,0.02047286258,2.851477849,3,0,1
1142,27.12931856,54.61809536,7.122041655,1.632363649,55.75562899,912.8454737,51.05592949,8.036333621,3.376274631,256,64,72.70060706,142.2123869,7,1.332930173,1.848162287,4,1,1
117,32.20132414,63.3129474,0.5953547807,0.3891173232,88.9596062,609.0636733,39.39507415,7.105860212,1.754224931,128,64,34.99106724,442.5814556,10,1.851420482,1.494416406,2,1,1
868,37.66340874,26.43451418,0.7870136179,2.486905722,76.06907368,40.62574428,73.25532273,0.8050176642,8.285444337,256,32,52.79953156,190.1240821,10,0.1661938064,1.124298491,2,0,1
689,12.02705193,80.27946611,8.046523711,0.7405546244,31.17587022,114.5423131,60.20975465,6.102004537,4.133920126,128,16,11.8540867,797.4824495,10,0.9884614548,2.829665737,4,1,1
1494,26.90749654,63.58012042,8.109423725,4.057735032,68.06052175,753.7420659,79.90126108,3.796935378,6.685303431,128,64,73.33846267,381.4632809,6,1.251707013,4.735482976,1,1,1
1298,41.46996766,50.84783762,2.528516699,2.102952871,27.14402795,716.0719086,30.11935756,2.363831116,7.504456366,192,64,59.62702199,201.7950514,5,0.3917271046,0.9925639307,0,0,1
1109,23.69262098,6.950747052,6.190759208,3.82501162,72.58771265,154.3435048,25.27207015,7.096755002,3.603749517,128,32,25.37896536,578.342169,1,1.301383103,2.23721854,4,0,1
293,14.64441977,91.67756129,4.487482744,4.772302138,21.8046112,59.8497524,28.36383605,3.050998289,5.299052191,192,64,27.22987009,924.6493065,4,0.09959691851,1.098855839,2,0,1
601,33.08074469,61.92969062,6.36369081,4.247389749,47.88430668,579.1391376,36.15745806,9.17199101,9.001801894,128,16,30.99943348,917.780384,8,1.811358519,0.960588851,1,0,1
1087,41.36460239,20.07641837,8.642504913,4.757318399,73.24849586,636.1030932,45.00721949,3.331751201,8.858035735,128,16,56.12240837,324.685937,8,1.525307697,4.347035093,3,1,1
1236,4.093874353,61.03222558,0.8905786034,2.839682634,32.40901618,136.1643379,71.7561971,5.774215697,7.618892236,192,128,53.86530665,747.6937084,6,1.882046931,1.383616466,1,1,1
213,39.06273369,68.06887207,7.802045817,0.8266221699,76.96953001,474.1457017,37.01550598,8.363740555,7.746025553,192,128,31.90909757,127.2557736,3,0.8368528478,1.31506199,0,0,1
1345,41.26074872,53.05126333,4.980988135,4.676979771,61.53205672,306.5256976,74.9145986,4.320124211,9.028002266,192,16,65.52498336,218.6666169,8,0.06840768538,4.557982224,1,0,1
1046,23.61462345,72.09207206,5.684856743,4.342521953,41.80178633,931.37434,47.7744613,8.372250613,7.495157679,192,32,81.12329327,549.5251333,7,0.6830681755,1.991597396,0,0,1
930,49.18197718,58.56394084,6.573920464,4.322064955,43.87333674,219.9806036,58.82420111,7.375115776,3.726060913,192,128,13.48123821,305.880791,9,1.0315031,0.1427117165,3,0,1
1387,39.54870869,94.82918862,9.233969176,3.466372137,84.07932271,733.5274652,35.86446284,9.248226554,1.647435457,192,16,43.37573103,818.4356686,3,1.87174375,3.633809692,3,0,1
1024,38.90946568,6.316010781,0.6615275402,3.124581311,27.42328,518.6157794,29.36082896,3.595428345,4.50789895,192,16,57.48160948,937.9649548,6,1.766132973,2.633358829,1,0,1
154,37.64409015,11.51832514,0.391815886,0.07361945931,65.46900921,12.50949101,72.16741644,1.497766615,1.329762451,128,128,56.91481628,103.8999848,1,1.188143583,3.893243838,4,1,1
899,8.379797058,18.19349206,1.864791637,3.740270345,66.58353646,517.4815846,26.57037083,4.58832023,1.599822381,128,16,11.56282776,309.6242466,8,1.459504504,2.894443365,4,0,1
877,11.64431344,69.32693599,9.865832488,0.4576755874,83.79597545,100.3726778,66.44127835,7.965227957,9.526634882,192,16,26.84528527,495.5980115,2,1.907796584,1.821209304,4,1,1
261,23.73551644,64.9139914,7.179256037,1.298754681,67.0531415,659.4031336,54.85905836,4.779133577,6.920926126,256,16,14.9464577,606.7713595,5,1.701183185,0.4261650199,3,0,1
186,13.93621315,89.31382716,6.184947079,2.757451477,56.75739344,565.9580069,71.6682669,2.988885337,8.590282654,192,16,55.5172058,924.3124998,6,1.31763879,4.343089453,0,1,1
154,21.34680764,73.55486784,0.5656866288,2.258662924,82.20180312,11.41680011,63.06910473,0.7622301869,6.607542336,256,128,61.63119101,902.6951415,4,1.080110314,1.114714807,2,0,1
1301,44.53474139,51.32719327,8.803191217,0.07887194886,76.33056237,205.4881368,36.89984613,3.473726128,4.47613027,128,32,22.77937307,673.4530895,9,0.9520815238,4.859605128,1,1,1
1472,41.3920177,99.19134745,8.146292848,4.119925292,67.34211639,776.4488278,54.46565584,7.277120556,0.7390084334,128,16,36.64088955,331.6492127,3,1.513219495,1.304592749,0,1,1
1131,31.87195405,27.34468766,6.681520434,4.39400479,12.60627059,276.4968417,20.78441718,1.902330684,9.580451851,256,64,36.38429947,804.9590289,2,1.61754603,4.152474446,2,0,1
932,43.04789932,83.48597432,3.457395073,3.409364717,39.88163346,499.7841178,48.51310054,3.738354113,1.173858484,128,32,75.58418653,282.3865942,3,0.4352880041,3.964866209,3,0,1
412,39.40484706,43.25224685,0.7979990601,2.705339293,60.55117378,312.6866158,25.16081813,0.6921988862,6.296549127,192,64,25.57275236,968.6550917,5,0.9480502261,2.367460954,2,0,1
858,22.02026166,65.22477875,5.84238103,4.803689194,51.78004195,921.6053295,45.73669987,7.356672531,1.470930511,256,64,53.86512971,105.2559242,1,1.542305379,2.06834894,3,0,1
542,10.85219245,72.99957857,7.224976257,0.5997810387,35.54546612,537.0404408,26.57670848,8.866488947,3.199402947,256,16,72.634841,612.7934535,10,1.351414996,3.545972506,3,0,1
427,26.19585096,63.74165463,1.03297947,3.689550268,21.55391324,696.4773413,77.32878842,5.901019018,2.265265844,128,128,76.36625543,179.5575222,4,1.183153642,2.689907307,0,1,1
1177,37.07521524,14.91022301,6.374299832,0.6418030645,54.23972662,84.39262859,51.38407744,0.745785006,5.760310694,256,64,63.32528754,466.8395772,1,0.647453054,3.196594968,4,0,1
860,22.38456034,44.85215006,2.935024072,1.909223995,32.87340607,41.29565155,74.79307912,2.567440469,8.927215779,256,64,33.96222018,671.4401863,9,1.218437379,2.404055749,4,1,1
1362,33.67182358,56.58239942,7.66601779,2.927422546,28.64003918,259.9689669,21.34197338,4.665456785,6.538411924,256,64,75.84372599,720.638646,3,1.224288942,2.830057671,0,1,1
1352,5.622043888,85.05533216,5.442196921,3.685438453,41.91665816,309.825158,58.25919703,6.082021595,6.809786185,128,16,69.37328217,807.0125227,2,0.8648663286,1.026835198,1,0,1
678,37.65223208,44.92092913,1.377464199,0.01858050136,72.83931466,687.9928606,38.41727012,5.214625253,9.134849214,256,16,66.35753071,633.9949325,5,1.920599441,0.3714421426,3,0,1
1174,40.82296737,91.95598318,5.312542533,1.302989432,49.02828019,569.5613722,45.90973976,9.200727441,7.619539666,256,128,15.38683191,326.1874162,1,1.306242767,1.844026212,1,0,1
1106,35.63505493,44.59704808,4.017794947,2.691001957,27.31937684,375.2050273,72.38524371,9.417045006,8.726580446,192,16,13.46119045,900.3279186,10,1.701394103,2.382723554,3,0,1
1387,48.39591579,55.32920607,1.885524086,2.664368396,19.35225138,654.4633667,78.80126569,1.517948394,4.455724873,192,32,65.62922382,829.9966717,7,0.2579163548,4.539545072,3,1,1
195,41.50595082,79.83228261,8.431005668,3.188132175,49.9189811,164.4021816,34.78951727,1.814713343,8.720885209,256,128,85.5835841,244.0470859,9,1.51355918,2.128303618,4,1,1
1211,45.25159267,58.72370076,0.2091816401,1.519267904,73.54931187,64.42620512,76.89519712,3.901521666,6.635683191,128,16,71.89791425,843.8600658,1,1.203738581,2.226201892,4,1,1
1201,46.74498309,96.06158917,3.190069941,2.702646255,62.22544189,854.6505872,61.32361693,4.501731378,1.788273936,256,16,76.51804532,975.3800643,8,0.6165548368,3.406673906,3,1,1
1411,40.2660516,66.37324722,0.2246908779,0.9489338872,28.57191041,564.3821821,77.08483486,6.06763358,0.8677688295,128,64,53.59858247,673.4972051,8,0.2727242095,1.113252336,4,0,1
1243,34.03868326,52.74823595,1.05046877,0.934361072,44.93652686,649.4461784,53.74201992,7.845017623,2.81832693,192,16,34.36689153,353.6247008,7,0.7592943544,4.371034081,4,1,1
913,1.280210487,3.33560481,3.04125257,2.882819817,78.41842907,307.9350085,77.6453771,1.789793203,4.094321664,192,64,64.21895174,645.9344481,10,0.8827543344,2.195440804,2,0,1
590,23.82546191,41.95955686,0.6372847354,3.427362925,24.21247263,372.5830028,73.54732749,8.125077113,8.456894728,256,16,66.95767004,408.2815622,4,0.2815252933,4.660856254,2,1,1
551,28.98695263,30.62559351,6.00664227,0.6019998334,52.56644565,83.28507971,27.71550447,6.295268978,7.541823292,128,16,64.02863774,708.3518236,7,1.340253774,1.429215103,3,1,1
264,15.89748335,75.06246112,0.9599427891,0.6139495095,38.4985207,857.1311996,38.64739563,9.818402378,9.576069414,128,16,85.73672454,590.3199635,2,0.6142193043,2.381402704,4,1,1
281,16.5871179,21.61948984,7.046964977,2.826513457,19.93438039,592.8470106,34.58379149,6.686092942,5.812160588,128,16,39.37432266,936.5415509,6,1.6120789,3.912989814,2,1,1
568,48.09681137,21.31678864,0.621156915,1.350478761,13.99231367,84.54403552,54.32595956,7.302869295,7.60354569,256,16,13.17260312,656.1176889,5,1.296697555,2.824041303,1,0,1
1009,44.69383239,19.76238528,0.6871580585,1.961995511,54.46971077,804.7250701,68.16796589,2.354484231,3.11519216,128,128,82.67554822,292.5835154,5,0.6210048313,3.340102926,3,0,1
834,42.60977127,13.4359457,3.1227264,2.003742238,11.6599099,444.6712541,65.56468681,7.804188576,6.955989983,192,16,22.83992951,752.598886,8,0.7200392282,1.475411885,3,1,1
922,20.89457828,31.78969336,8.976058097,0.8927642964,18.27568934,765.3362488,63.60494794,1.253028688,7.208436424,128,16,65.78546715,370.7904861,1,1.884295123,1.709450042,1,0,1
1043,1.67122897,88.70628933,6.449793162,0.006573167153,37.80514249,13.60724223,42.51589254,6.737039144,8.55994562,128,64,79.85635518,345.1518577,8,1.896239041,2.587306095,3,1,1
106,4.930890076,77.71791876,7.72429979,4.26575905,13.48161483,29.71095728,28.3782129,1.027942634,5.595833353,256,32,34.81131184,452.598963,4,0.8367416764,1.092151233,4,1,1
429,16.29762204,73.78987041,1.501365884,3.575009844,42.03561812,171.6121758,32.63501322,1.594645302,6.665548902,256,32,76.43321927,110.7970112,10,1.358340159,0.7189002397,2,1,1
874,1.771402737,79.93634376,8.357841789,3.452692791,20.42920193,211.7056396,64.50064758,1.524729606,2.428963696,256,128,36.5646501,972.2265941,6,1.959944358,4.234631756,0,0,1
250,1.840339314,27.67237104,0.1806478571,2.732525691,37.98984726,764.1915748,28.85206034,0.9985986158,7.499211356,256,16,73.54063426,579.0980002,6,1.988102587,3.896786299,2,1,1
1208,45.91356178,88.85672738,2.209267772,3.504848273,73.29277497,706.9874699,33.3768023,3.550819711,8.464911365,256,32,15.58638904,796.1445045,1,0.1442684514,4.667079047,1,0,1
246,35.6017666,14.59303414,6.199313979,4.678441888,60.10914756,616.472031,45.47315917,9.94634835,6.140508589,128,64,62.41943989,332.0670001,8,1.106998277,2.974103855,0,1,1
1014,16.13884351,34.29822694,3.814939445,3.328368681,45.63208622,884.9740376,24.32674584,3.808141,1.598907393,128,64,64.17104645,771.9563185,4,1.453234491,2.159299907,4,0,1
1408,7.499584302,59.08806378,9.843514578,1.32545701,17.34666463,247.9016349,32.76152365,7.727371177,3.472144885,256,128,49.31406641,610.4534521,9,0.3737322254,0.6048029785,4,1,1
799,26.07015018,11.18760375,0.4003585435,2.852800259,59.53197275,904.500499,28.98608764,1.757011651,5.017389185,256,64,64.96726911,481.7297564,7,1.643810047,4.267290581,2,1,1
181,1.261961882,73.28288859,9.986121863,2.211622017,23.0967722,909.5615982,77.07930697,4.817665263,6.933042718,128,32,83.85469364,973.6023036,4,0.9369086861,2.33567006,3,0,1
613,46.98227345,39.33735877,6.273915545,2.782095656,16.12690751,434.8255004,31.49155313,2.258600438,3.543107525,256,32,68.708386,544.4593427,1,0.9955031793,2.849555769,3,1,1
914,21.32594085,78.6561609,5.631199247,2.588052387,63.1196814,95.29181422,71.70618261,2.324923116,8.482764988,192,32,86.90368232,691.7127237,9,0.5486460911,1.636264321,1,1,1
808,20.71441281,49.79673227,0.6891731814,4.293876426,82.96479183,726.8333483,26.88789148,1.447055347,4.032003018,128,16,45.88898511,113.8079723,10,0.6002952407,2.666977403,3,1,1
845,20.13908677,18.90657792,2.805955879,3.259000517,46.84747494,337.591744,72.18038794,4.604419454,0.9069453055,192,64,52.26325854,371.3096858,6,0.1683463772,3.93058632,4,1,1
1122,4.397088189,73.74141932,9.254160614,0.9437923897,13.27967285,795.1345879,55.96602718,1.217581747,8.042946958,128,64,31.09909578,899.8224095,6,1.863031976,3.59007278,0,1,1
806,32.27778975,25.96225163,3.607035432,0.3150838944,80.42381739,164.5265936,70.98235539,9.143207885,6.62012011,128,16,88.84813342,783.063155,1,0.7637335604,4.945720946,2,0,1
570,36.91717736,49.59021983,6.650366685,2.121818943,15.35790129,539.9755985,72.04092131,4.755053055,8.1185867,128,32,14.41093881,583.0786326,5,0.324460043,2.528679949,2,0,1
1242,34.13014448,8.477793647,9.995013869,0.07805311129,79.40105942,508.5656566,55.78241184,8.466378344,3.814453226,128,64,38.68963341,910.1437364,4,0.2847094131,2.695528692,2,0,1
495,7.783339173,62.16879879,2.704390167,1.591486929,41.34554986,101.2141761,75.0616492,9.804912272,0.6674868255,128,32,33.81577318,537.5984619,1,0.8148121952,0.3583575038,3,1,1
360,29.36316823,66.91991886,5.803200702,1.840107347,39.23156309,363.9694928,55.12689749,6.938902199,1.200652775,128,16,40.92093705,609.8563578,7,1.264415798,2.007975749,0,0,1
904,28.90473972,38.48874679,6.994734148,1.87794437,53.42379036,85.67055813,62.75390467,9.064352193,1.562107417,128,32,83.41742884,443.9375625,4,1.555564242,4.618311183,3,1,1
1033,43.55212861,95.48785525,1.729809741,4.896750122,86.5667854,465.2755692,44.96482863,1.785991445,8.148901992,256,128,39.44302993,658.0360331,3,1.84920983,1.817333404,3,1,1
1379,19.57725526,87.54272323,1.571858381,1.519504385,81.89924361,843.0616541,74.84406167,8.384939636,3.363630166,256,16,83.35813222,387.1013778,2,1.271404096,3.853947987,4,0,1
1004,19.20281124,71.08615066,4.617448325,1.326137477,47.62640706,270.9345585,69.44975233,3.076564665,9.98003584,256,32,43.86710893,446.9429598,8,0.8413235067,4.89023713,4,1,1
1349,31.30782588,71.65155537,3.919543965,0.6469046553,65.66585848,765.0971252,30.0027867,4.989681369,7.704689767,192,16,78.38150154,969.6936369,5,0.8438929253,0.7215582101,3,0,1
1176,32.02056002,25.98776978,7.170732825,2.555044178,56.43434019,184.2439882,54.58327101,6.642535166,6.210972054,128,64,51.74000788,200.1778118,10,1.148753923,1.736565982,1,0,1
1039,23.99497614,66.02470788,0.7881368373,0.7683715311,65.47692633,674.0611926,73.80963975,9.083664129,9.844384414,256,128,34.90822747,194.7298107,9,1.076081792,2.424433542,1,1,1
953,22.70990875,20.62242026,9.724449575,3.081473564,76.3461968,915.6218625,67.58386962,9.154441109,3.504937289,256,16,45.94798392,138.9844175,5,1.281629214,1.263137452,1,0,1
1487,25.21323586,15.25631917,0.2413421187,0.7757988947,12.75950631,324.6041535,77.75316684,1.374972583,2.073347907,256,32,43.95048632,388.0400678,10,1.006820858,0.1609381965,3,0,1
1403,43.19121968,99.94732153,6.053036561,2.883366589,36.06078831,900.5112265,33.87810122,3.963277144,7.504093212,128,64,30.79312497,458.4063182,1,0.1179817034,2.3961603,0,1,1
692,23.59717816,62.61521722,5.670062699,4.131346196,86.74632866,505.9155056,42.04757799,8.035164464,3.141792099,128,32,33.1710984,185.0640797,10,1.001456704,2.729419265,1,0,1
813,47.05665781,43.66779939,1.433685736,0.2126231676,85.94690468,317.488328,50.43151328,7.179990448,9.629850817,192,32,24.9163137,594.2178958,5,0.04506653194,3.164628816,4,0,1
1281,25.69618442,29.52828777,1.594068229,2.098734875,10.8976712,896.6117269,33.9601502,0.7503482277,9.886658466,192,16,36.88004458,624.9713761,5,0.3612159273,4.153353976,2,1,1
731,47.51083397,60.78812392,7.947507129,2.305244836,26.11521039,33.0052295,43.64271531,4.773949348,9.300841753,128,16,59.95246426,775.9240243,8,0.7748553394,1.339908486,2,0,1
158,41.80876319,5.909757314,8.886868338,3.955360717,89.50160339,28.99083242,52.25235227,8.377904404,9.475236748,192,32,40.9246535,978.371305,6,1.102616602,0.3990767361,3,1,1
227,18.75913481,10.37341806,2.901867962,2.33957816,49.42600607,600.2297746,31.48035218,7.508002155,6.348720765,256,16,66.98585687,657.4170226,5,0.3696363584,0.5401909053,2,1,1
835,43.31842964,4.252813076,4.435843243,2.837678932,55.82928032,796.9539666,35.40126912,4.412573027,7.075127171,192,32,88.95825358,200.485726,8,0.5526013176,2.537306525,3,0,1
820,6.393100926,50.41781349,3.614450906,3.956021268,23.31361484,751.7947611,27.49054999,7.484030662,1.395338499,256,16,40.16808636,179.6718189,1,0.7484219891,4.618958747,2,1,1
1238,46.32731159,60.46005629,0.8182154286,2.798792465,81.5468487,80.39003385,62.80288459,5.736501737,7.748976517,192,128,47.01113713,799.7921773,5,0.3944304079,4.912833005,0,1,1
1332,31.95053224,7.185496374,6.764722036,1.791497068,28.50114397,950.3009423,41.69311559,9.169975482,2.419601949,256,16,23.12881256,685.3007157,3,1.997527131,1.10475133,0,0,1
625,3.665146678,72.40122228,8.269410055,0.4292113881,25.1718104,703.3604741,33.21596919,6.077708157,8.483097567,192,32,41.37722286,245.7229552,5,1.609426569,0.8446402079,0,1,1
620,32.56857946,23.80911208,3.118305638,3.649578148,28.24979227,949.1629417,50.43944895,4.306974699,9.634552296,192,64,68.14659606,328.0239754,3,1.621873234,1.832011868,0,1,1
651,48.73813505,68.83494392,9.902740357,4.355690751,83.56973621,329.7686612,24.09495834,8.697745933,2.517587477,128,16,27.39238398,775.2163486,4,1.137727713,2.373059372,1,0,1
336,4.420232076,98.20781686,0.8509304171,4.850322685,66.22773657,694.2451889,75.40439638,0.9737540019,1.241295617,128,128,24.56432389,609.5402036,9,1.92264924,4.059519887,4,0,1
1404,28.17969778,69.41948114,6.651728067,4.632999404,71.48771156,860.078808,37.66805127,9.054851115,5.096956323,256,128,40.10998989,626.5000563,2,1.464401316,3.895573425,0,1,1
1482,37.64192314,88.43611224,4.537457344,3.987089544,40.16290865,381.0837589,73.18786089,7.115294738,8.019719034,128,128,75.49195886,289.0078042,10,0.661757267,4.62106386,1,1,1
1324,40.70267075,94.87165217,4.521358821,3.217359661,82.73416119,964.8950588,49.85720392,9.435755674,7.821081614,256,128,59.89257518,666.1521835,1,1.22105332,4.30469362,3,0,1
1401,21.2775458,49.18835379,4.630691599,3.907300729,73.15263619,265.7277984,71.00902986,2.879796257,7.119775804,128,32,86.60635021,793.5657359,4,1.087400093,2.25008313,2,1,1
1358,11.0041614,70.53017296,2.660949561,2.160418564,70.047789,316.2980124,34.82386645,7.101752964,8.296611907,128,128,82.36323479,896.7270029,8,1.160577647,0.1932118825,2,0,1
593,3.07477166,85.3449561,7.184071991,2.973881074,87.67522269,920.4082481,30.51623613,8.189901036,2.16238935,256,64,22.09097575,763.0455923,5,1.635453345,1.259288804,1,1,1
103,29.4065817,36.30428237,7.243607608,1.743499046,39.29574646,969.6900868,70.96470819,7.169974508,6.6934087,192,16,13.40422197,618.7380859,9,1.019123728,3.089266727,2,1,1
765,23.19264244,26.87833434,2.89573139,1.633546075,58.87789174,285.9105526,32.77543294,2.498170172,6.253953501,256,128,41.92757874,705.9333765,10,1.457281004,2.557322436,0,1,1
541,47.48847536,94.71325871,8.369533962,3.783458866,82.79437592,137.2536496,64.77172096,3.118100897,1.957601376,256,16,51.76635831,536.6003163,3,0.5011935607,1.276785146,2,1,1
128,3.969640478,72.90404654,3.236764942,2.269663912,73.27111545,759.2963543,40.67502768,5.88405231,4.437057171,256,32,51.24564922,304.2084188,9,1.86412389,0.7448362336,0,1,1
1232,34.58437183,22.7485312,7.278421927,1.060806315,55.07031666,929.735601,64.89162359,4.744130726,8.599032333,128,16,20.72858142,893.9862755,1,0.1727643188,1.158459454,0,1,1
709,2.223344884,45.45925587,1.297897698,1.00969081,16.09709478,601.1129301,74.45877596,7.48361329,9.732117138,128,32,19.98539457,579.3603699,2,1.987159824,1.372750097,2,0,1
904,9.400274659,79.84872518,1.770146264,4.295861808,62.21787516,634.8844355,78.89830588,4.097428569,6.821586687,128,32,13.74886046,634.88648,9,1.265346217,4.349724234,1,1,1
174,23.225371,55.1592361,3.226376881,3.388802472,52.12444455,763.1803908,41.58856864,8.665064958,9.258439899,256,16,78.06879408,991.0980224,9,0.9399029372,3.580283502,3,1,1
937,23.2887497,65.34525772,5.9793503,2.730230367,24.73443692,153.931734,42.05155008,4.603243848,1.754467691,192,128,85.81953105,986.5141104,10,0.6215642626,2.806429045,1,1,1
